Model,w,T,Expected Viol.,Violations,Violation Rate,VR Gap,Coverage Bias,Tick Loss,Winkler Score,Mean VaR Level,Max VaR Level,Min VaR Level,Mean VaR 2020,Max VaR 2020,n_negative_var,p_UC,UC Test,p_CC,CC Test,p_DQ,DQ Test,p_Mean,Valid(CC&DQ)
Softplus + conservative dynamic SiLU LayerNorm,1,3762,37.62000000000003,30,0.007974481658692184,0.0020255183413078245,-0.0020255183413078245,0.0003390642593625247,0.025393063551870716,0.025220867868756467,0.06314221769571304,0.009949923492968082,0.021302171311233624,0.04243878647685051,0,0.19555371900828866,PASS,0.0323862158165773,FAIL,0.0,FAIL,0.07597997827495533,NO
