,VaR_pred,loss_real,viol,year
2010-01-04,0.02066846378147602,-0.001400684122927487,0,2010
2010-01-05,0.020589111372828484,-0.00640800641849637,0,2010
2010-01-06,0.01979166641831398,0.0021468966733664274,0,2010
2010-01-07,0.019308624789118767,-0.0032343596685677767,0,2010
2010-01-08,0.019918467849493027,-0.003497055498883128,0,2010
2010-01-11,0.020523495972156525,0.008993388153612614,0,2010
2010-01-12,0.020566783845424652,0.00016848645464051515,0,2010
2010-01-13,0.020124172791838646,-0.0015270801959559321,0,2010
2010-01-14,0.020686296746134758,0.008526680059731007,0,2010
2010-01-15,0.019497042521834373,-0.004884980618953705,0,2010
2010-01-19,0.02033284120261669,0.012289252132177353,0,2010
2010-01-20,0.02129332534968853,0.009025524370372295,0,2010
2010-01-21,0.02077493816614151,0.010230769403278828,0,2010
2010-01-22,0.021484671160578728,-0.00362420198507607,0,2010
2010-01-25,0.0212368406355381,0.0023791873827576637,0,2010
2010-01-26,0.021577542647719383,0.005499556660652161,0,2010
2010-01-27,0.01912684552371502,0.003571793669834733,0,2010
2010-01-28,0.021706510335206985,0.004813417326658964,0,2010
2010-01-29,0.020925942808389664,-0.011087266728281975,0,2010
2010-02-01,0.020574215799570084,-0.013360830023884773,0,2010
2010-02-02,0.022165140137076378,0.004857221618294716,0,2010
2010-02-03,0.02063126489520073,0.026196617633104324,1,2010
2010-02-04,0.02086287923157215,0.007062164135277271,0,2010
2010-02-05,0.02091517671942711,-0.0021781274117529392,0,2010
2010-02-08,0.02284783124923706,-0.010528508573770523,0,2010
2010-02-09,0.021603189408779144,-0.0004899353953078389,0,2010
2010-02-10,0.020480355247855186,-0.006060844752937555,0,2010
2010-02-11,0.020608827471733093,0.004708557389676571,0,2010
2010-02-12,0.02118133381009102,-0.018960464745759964,0,2010
2010-02-16,0.020510297268629074,0.0016952933510765433,0,2010
2010-02-17,0.022926876321434975,-0.0026067718863487244,0,2010
2010-02-18,0.021357782185077667,-0.005295273382216692,0,2010
2010-02-19,0.021687297150492668,0.0011870861053466797,0,2010
2010-02-22,0.020946215838193893,0.00713774049654603,0,2010
2010-02-23,0.01777276024222374,-0.004026487469673157,0,2010
2010-02-24,0.020240820944309235,0.0023696287535130978,0,2010
2010-02-25,0.021254664286971092,-0.007651959545910358,0,2010
2010-02-26,0.02081541158258915,0.0012994251446798444,0,2010
2010-03-01,0.019879506900906563,-0.007301367819309235,0,2010
2010-03-02,0.020172005519270897,-0.005055135581642389,0,2010
2010-03-03,0.021563611924648285,0.004039671737700701,0,2010
2010-03-04,0.020440639927983284,-0.006071452051401138,0,2010
2010-03-05,0.021790707483887672,0.001822567661292851,0,2010
2010-03-08,0.020925302058458328,0.0005097715184092522,0,2010
2010-03-09,0.018821315839886665,-2.4294842660310678e-05,0,2010
2010-03-10,0.020776821300387383,-0.0013284619199112058,0,2010
2010-03-11,0.019565904513001442,0.0018070681253448129,0,2010
2010-03-12,0.019719334319233894,0.004181494005024433,0,2010
2010-03-15,0.01956992782652378,-0.011433129198849201,0,2010
2010-03-16,0.020517665892839432,-0.004270377103239298,0,2010
2010-03-17,0.021438781172037125,0.0035789143294095993,0,2010
2010-03-18,0.018671538680791855,0.009733463637530804,0,2010
2010-03-19,0.021244792267680168,-0.002064720494672656,0,2010
2010-03-22,0.020774787291884422,-0.0019242631969973445,0,2010
2010-03-23,0.019562745466828346,0.011067261919379234,0,2010
2010-03-24,0.019305793568491936,0.0008865906274877489,0,2010
2010-03-25,0.020339328795671463,-0.0029329059179872274,0,2010
2010-03-26,0.02101345919072628,-0.008353536017239094,0,2010
2010-03-29,0.02114015445113182,0.001198567682877183,0,2010
2010-03-30,0.01930602453649044,-0.00599525636062026,0,2010
2010-03-31,0.02032671682536602,-0.00692554609850049,0,2010
2010-04-01,0.02158714458346367,-0.0038362108170986176,0,2010
2010-04-05,0.020759720355272293,-0.000523836410138756,0,2010
2010-04-06,0.019112197682261467,-4.485024692257866e-05,0,2010
2010-04-07,0.019783999770879745,0.0005231280229054391,0,2010
2010-04-08,0.019779754802584648,-0.0040739127434790134,0,2010
2010-04-09,0.020075518637895584,-0.0010101428488269448,0,2010
2010-04-12,0.018817078322172165,0.0015072822570800781,0,2010
2010-04-13,0.019573159515857697,-0.007663085125386715,0,2010
2010-04-14,0.020268859341740608,0.0013488532276824117,0,2010
2010-04-15,0.020008418709039688,0.01253932062536478,0,2010
2010-04-16,0.02098178304731846,0.004377373959869146,0,2010
2010-04-19,0.020608581602573395,-0.006368773058056831,0,2010
2010-04-20,0.02139628306031227,-0.0019977756310254335,0,2010
