,VaR_pred,loss_real,viol,year
2010-01-04,0.021030044183135033,-0.001400684122927487,0,2010
2010-01-05,0.019913846626877785,-0.00640800641849637,0,2010
2010-01-06,0.021061209961771965,0.0021468966733664274,0,2010
2010-01-07,0.01914857141673565,-0.0032343596685677767,0,2010
2010-01-08,0.018626026809215546,-0.003497055498883128,0,2010
2010-01-11,0.01825878582894802,0.008993388153612614,0,2010
2010-01-12,0.018860574811697006,0.00016848645464051515,0,2010
2010-01-13,0.019060375168919563,-0.0015270801959559321,0,2010
2010-01-14,0.01911262422800064,0.008526680059731007,0,2010
2010-01-15,0.018988262861967087,-0.004884980618953705,0,2010
2010-01-19,0.019190499559044838,0.012289252132177353,0,2010
2010-01-20,0.018310315907001495,0.009025524370372295,0,2010
2010-01-21,0.01791268214583397,0.010230769403278828,0,2010
2010-01-22,0.019503358751535416,-0.00362420198507607,0,2010
2010-01-25,0.017815330997109413,0.0023791873827576637,0,2010
2010-01-26,0.018335284665226936,0.005499556660652161,0,2010
2010-01-27,0.018158089369535446,0.003571793669834733,0,2010
2010-01-28,0.018198704347014427,0.004813417326658964,0,2010
2010-01-29,0.018357176333665848,-0.011087266728281975,0,2010
2010-02-01,0.019307343289256096,-0.013360830023884773,0,2010
2010-02-02,0.019799822941422462,0.004857221618294716,0,2010
2010-02-03,0.018515799194574356,0.026196617633104324,1,2010
2010-02-04,0.01879468932747841,0.007062164135277271,0,2010
2010-02-05,0.018378524109721184,-0.0021781274117529392,0,2010
2010-02-08,0.01774008944630623,-0.010528508573770523,0,2010
2010-02-09,0.019514145329594612,-0.0004899353953078389,0,2010
2010-02-10,0.018954480066895485,-0.006060844752937555,0,2010
2010-02-11,0.020076755434274673,0.004708557389676571,0,2010
2010-02-12,0.018606295809149742,-0.018960464745759964,0,2010
2010-02-16,0.01857391558587551,0.0016952933510765433,0,2010
2010-02-17,0.01840716041624546,-0.0026067718863487244,0,2010
2010-02-18,0.01864170841872692,-0.005295273382216692,0,2010
2010-02-19,0.019799355417490005,0.0011870861053466797,0,2010
2010-02-22,0.019964588806033134,0.00713774049654603,0,2010
2010-02-23,0.018634691834449768,-0.004026487469673157,0,2010
2010-02-24,0.017569903284311295,0.0023696287535130978,0,2010
2010-02-25,0.018482523038983345,-0.007651959545910358,0,2010
2010-02-26,0.018466273322701454,0.0012994251446798444,0,2010
2010-03-01,0.018666010349988937,-0.007301367819309235,0,2010
2010-03-02,0.01810944825410843,-0.005055135581642389,0,2010
2010-03-03,0.01840958185493946,0.004039671737700701,0,2010
2010-03-04,0.017347140237689018,-0.006071452051401138,0,2010
2010-03-05,0.02052397094666958,0.001822567661292851,0,2010
2010-03-08,0.01837269403040409,0.0005097715184092522,0,2010
2010-03-09,0.017841560766100883,-2.4294842660310678e-05,0,2010
2010-03-10,0.01905592530965805,-0.0013284619199112058,0,2010
2010-03-11,0.01799500174820423,0.0018070681253448129,0,2010
2010-03-12,0.018300199881196022,0.004181494005024433,0,2010
2010-03-15,0.01812148466706276,-0.011433129198849201,0,2010
2010-03-16,0.0216379351913929,-0.004270377103239298,0,2010
2010-03-17,0.0193556547164917,0.0035789143294095993,0,2010
2010-03-18,0.01901094801723957,0.009733463637530804,0,2010
2010-03-19,0.018165050074458122,-0.002064720494672656,0,2010
2010-03-22,0.01811090297996998,-0.0019242631969973445,0,2010
2010-03-23,0.018700988963246346,0.011067261919379234,0,2010
2010-03-24,0.019376100972294807,0.0008865906274877489,0,2010
2010-03-25,0.01799318939447403,-0.0029329059179872274,0,2010
2010-03-26,0.018894337117671967,-0.008353536017239094,0,2010
2010-03-29,0.01966758258640766,0.001198567682877183,0,2010
2010-03-30,0.018169011920690536,-0.00599525636062026,0,2010
2010-03-31,0.01852360926568508,-0.00692554609850049,0,2010
2010-04-01,0.020511426031589508,-0.0038362108170986176,0,2010
2010-04-05,0.02056100033223629,-0.000523836410138756,0,2010
2010-04-06,0.01821075938642025,-4.485024692257866e-05,0,2010
2010-04-07,0.01725565269589424,0.0005231280229054391,0,2010
2010-04-08,0.018219688907265663,-0.0040739127434790134,0,2010
2010-04-09,0.019239071756601334,-0.0010101428488269448,0,2010
2010-04-12,0.017971280962228775,0.0015072822570800781,0,2010
2010-04-13,0.01729937456548214,-0.007663085125386715,0,2010
2010-04-14,0.01930214650928974,0.0013488532276824117,0,2010
2010-04-15,0.018943747505545616,0.01253932062536478,0,2010
2010-04-16,0.019170034676790237,0.004377373959869146,0,2010
2010-04-19,0.01805914007127285,-0.006368773058056831,0,2010
2010-04-20,0.019593771547079086,-0.0019977756310254335,0,2010
2010-04-21,0.018813639879226685,0.002796950051560998,0,2010
2010-04-22,0.019548574462532997,-0.007820130325853825,0,2010
2010-04-23,0.021640392020344734,0.0025741723366081715,0,2010
2010-04-26,0.018084410578012466,0.009144658222794533,0,2010
2010-04-27,0.018545079976320267,-0.004436791408807039,0,2010
2010-04-28,0.019157540053129196,-0.00779870105907321,0,2010
2010-04-29,0.020046204328536987,-0.0026681777089834213,0,2010
2010-04-30,0.01909383200109005,-0.001134005025960505,0,2010
2010-05-03,0.019083276391029358,0.017654238268733025,0,2010
2010-05-04,0.0193258598446846,0.008650792762637138,0,2010
2010-05-05,0.01735437475144863,0.010778427124023438,0,2010
2010-05-06,0.017542725428938866,0.004767597187310457,0,2010
2010-05-07,0.018093300983309746,-0.01029779203236103,0,2010
2010-05-10,0.019458632916212082,0.0006901536835357547,0,2010
2010-05-11,0.01903114654123783,-0.004177893046289682,0,2010
2010-05-12,0.019130876287817955,0.009033783338963985,0,2010
2010-05-13,0.017290551215410233,0.013288742862641811,0,2010
2010-05-14,0.017039136961102486,0.003952227998524904,0,2010
2010-05-17,0.01883620209991932,0.009004599414765835,0,2010
2010-05-18,0.018797731027007103,-0.0003506269713398069,0,2010
2010-05-19,0.018024088814854622,0.010841934010386467,0,2010
2010-05-20,0.01873558573424816,-0.008331707678735256,0,2010
2010-05-21,0.018457787111401558,0.0025436945725232363,0,2010
2010-05-24,0.017221009358763695,0.0028433839324861765,0,2010
2010-05-25,0.016392776742577553,-0.006080307997763157,0,2010
2010-05-26,0.01889757439494133,-0.015507836826145649,0,2010
2010-05-27,0.019308099523186684,0.004300123080611229,0,2010
2010-05-28,0.018542803823947906,0.005599457770586014,0,2010
2010-06-01,0.018124086782336235,-0.004140255972743034,0,2010
2010-06-02,0.019569573923945427,-0.0021086828783154488,0,2010
2010-06-03,0.01883678324520588,0.014720894396305084,0,2010
2010-06-04,0.018488122150301933,-0.0008474651258438826,0,2010
2010-06-07,0.017333805561065674,-0.004678046330809593,0,2010
2010-06-08,0.019625550135970116,-0.0031869469676166773,0,2010
2010-06-09,0.019185060635209084,-0.007571094203740358,0,2010
2010-06-10,0.01861889287829399,0.0010096592595800757,0,2010
2010-06-11,0.01757947914302349,-0.003864105325192213,0,2010
2010-06-14,0.018302004784345627,-0.012068307027220726,0,2010
2010-06-15,0.020883988589048386,-0.0015865128953009844,0,2010
2010-06-16,0.01911693438887596,-0.0029936751816421747,0,2010
2010-06-17,0.017198652029037476,-0.0025955510791391134,0,2010
2010-06-18,0.0182680394500494,0.003319796174764633,0,2010
2010-06-21,0.01966588944196701,0.00425362354144454,0,2010
2010-06-22,0.018457729369401932,0.002317217644304037,0,2010
2010-06-23,0.017695656046271324,0.0010027297539636493,0,2010
2010-06-24,0.019098401069641113,-0.009162426926195621,0,2010
2010-06-25,0.0197539534419775,0.004927272442728281,0,2010
2010-06-28,0.018697023391723633,0.012304095551371574,0,2010
2010-06-29,0.019699309021234512,0.001279769348911941,0,2010
2010-06-30,0.016873111948370934,0.009861853905022144,0,2010
2010-07-01,0.01841992326080799,0.002329035894945264,0,2010
2010-07-02,0.018217308446764946,0.0001493184972787276,0,2010
2010-07-06,0.01731196418404579,-0.012043975293636322,0,2010
2010-07-07,0.020710814744234085,-0.005549698136746883,0,2010
2010-07-08,0.019167864695191383,-0.004128261003643274,0,2010
2010-07-09,0.01893974095582962,0.005234084092080593,0,2010
2010-07-12,0.017890745773911476,-0.012367147952318192,0,2010
2010-07-13,0.020119396969676018,8.885324496077374e-05,0,2010
2010-07-14,0.01858370192348957,-0.003323216224089265,0,2010
2010-07-15,0.019174354150891304,0.009600119665265083,0,2010
2010-07-16,0.01954108104109764,-0.0011133423540741205,0,2010
