,VaR_pred,loss_real,viol,year
2010-01-04,0.013172268867492676,-0.001400684122927487,0,2010
2010-01-05,0.015519562177360058,-0.00640800641849637,0,2010
2010-01-06,0.014446309767663479,0.0021468966733664274,0,2010
2010-01-07,0.018074985593557358,-0.0032343596685677767,0,2010
2010-01-08,0.018475282937288284,-0.003497055498883128,0,2010
2010-01-11,0.024464135989546776,0.008993388153612614,0,2010
2010-01-12,0.03757660463452339,0.00016848645464051515,0,2010
2010-01-13,0.03412660211324692,-0.0015270801959559321,0,2010
2010-01-14,0.033995017409324646,0.008526680059731007,0,2010
2010-01-15,0.05721890926361084,-0.004884980618953705,0,2010
2010-01-19,0.01995525136590004,0.012289252132177353,0,2010
2010-01-20,0.023547718301415443,0.009025524370372295,0,2010
2010-01-21,0.020018059760332108,0.010230769403278828,0,2010
2010-01-22,0.011920826509594917,-0.00362420198507607,0,2010
2010-01-25,0.02566242590546608,0.0023791873827576637,0,2010
2010-01-26,0.01973078027367592,0.005499556660652161,0,2010
2010-01-27,0.02786753885447979,0.003571793669834733,0,2010
2010-01-28,0.015820801258087158,0.004813417326658964,0,2010
2010-01-29,0.01833816058933735,-0.011087266728281975,0,2010
2010-02-01,0.013809498399496078,-0.013360830023884773,0,2010
2010-02-02,0.015227258205413818,0.004857221618294716,0,2010
2010-02-03,0.018099285662174225,0.026196617633104324,1,2010
2010-02-04,0.01474467758089304,0.007062164135277271,0,2010
2010-02-05,0.0155414380133152,-0.0021781274117529392,0,2010
2010-02-08,0.026326918974518776,-0.010528508573770523,0,2010
2010-02-09,0.022204285487532616,-0.0004899353953078389,0,2010
2010-02-10,0.012196235358715057,-0.006060844752937555,0,2010
2010-02-11,0.02804606407880783,0.004708557389676571,0,2010
2010-02-12,0.03668975830078125,-0.018960464745759964,0,2010
2010-02-16,0.01502101868391037,0.0016952933510765433,0,2010
2010-02-17,0.03182278573513031,-0.0026067718863487244,0,2010
2010-02-18,0.03547873720526695,-0.005295273382216692,0,2010
2010-02-19,0.011566327884793282,0.0011870861053466797,0,2010
2010-02-22,0.022326281294226646,0.00713774049654603,0,2010
2010-02-23,0.047397587448358536,-0.004026487469673157,0,2010
2010-02-24,0.039802078157663345,0.0023696287535130978,0,2010
2010-02-25,0.02763766422867775,-0.007651959545910358,0,2010
2010-02-26,0.020794954150915146,0.0012994251446798444,0,2010
2010-03-01,0.03449181839823723,-0.007301367819309235,0,2010
2010-03-02,0.024407370015978813,-0.005055135581642389,0,2010
