,VaR_pred,loss_real,viol,year,exceedance,exceedance_ratio
2010-02-03,0.018515799194574356,0.026196617633104324,1,2010,0.007680818438529968,1.4148251100487557
2011-05-04,0.019296612590551376,0.023495325818657875,1,2011,0.004198713228106499,1.2175880978282378
2011-09-21,0.018172966316342354,0.026701759546995163,1,2011,0.00852879323065281,1.4693121135091272
2011-12-13,0.016880780458450317,0.023732837289571762,1,2011,0.006852056831121445,1.405908769916582
2012-06-20,0.0174493957310915,0.019406957551836967,1,2012,0.001957561820745468,1.1121850779770823
2013-04-12,0.016878178343176842,0.02981555461883545,1,2013,0.012937376275658607,1.7665149646252352
2013-06-19,0.017127221450209618,0.026507526636123657,1,2013,0.00938030518591404,1.5476840019371172
2014-11-26,0.018699342384934425,0.02523237094283104,1,2014,0.006533028557896614,1.3493721021526461
2015-08-21,0.016346046701073647,0.017541024833917618,1,2015,0.0011949781328439713,1.0731050237832418
2015-08-31,0.019260816276073456,0.019678598269820213,1,2015,0.0004177819937467575,1.021690773005594
2018-11-19,0.015677224844694138,0.015748405829072,1,2018,7.118098437786102e-05,1.0045404071883266
2018-11-21,0.01671721786260605,0.017480768263339996,1,2018,0.0007635504007339478,1.0456744900383155
2020-03-05,0.015252484939992428,0.020593872293829918,1,2020,0.00534138735383749,1.3501978448005039
2020-03-06,0.01533468347042799,0.06714586168527603,1,2020,0.05181117821484804,4.378692381539063
2020-03-10,0.019646797329187393,0.023804232478141785,1,2020,0.0041574351489543915,1.2116087970622103
2020-03-11,0.014759549871087074,0.03649555891752243,1,2020,0.021736009046435356,2.4726742506568358
2020-03-13,0.02235143817961216,0.04488958418369293,1,2020,0.022538146004080772,2.008353280132055
2020-03-17,0.017469415441155434,0.07843015342950821,1,2020,0.060960737988352776,4.489569424557735
2020-03-19,0.013179340399801731,0.032181136310100555,1,2020,0.019001795910298824,2.441786563960719
2020-04-06,0.014300445094704628,0.022461429238319397,1,2020,0.008160984143614769,1.5706804291452952
2020-04-24,0.02381422184407711,0.05499166622757912,1,2020,0.031177444383502007,2.3091943372172885
2020-06-10,0.020039601251482964,0.025867754593491554,1,2020,0.005828153342008591,1.290831801934048
2020-09-04,0.019760871306061745,0.020304104313254356,1,2020,0.0005432330071926117,1.0274903367760901
2020-10-27,0.018707945942878723,0.022409971803426743,1,2020,0.0037020258605480194,1.1978852126177548
2021-11-24,0.018165646120905876,0.03052397072315216,1,2021,0.012358324602246284,1.6803129665739633
2022-03-08,0.020379196852445602,0.02679738961160183,1,2022,0.006418192759156227,1.3149384544261866
2022-03-11,0.017448635771870613,0.019783567637205124,1,2022,0.002334931865334511,1.1338174454359757
2022-05-06,0.018894203007221222,0.020313072949647903,1,2022,0.0014188699424266815,1.0750955169627636
2022-06-10,0.01820467971265316,0.018215695396065712,1,2022,1.101568341255188e-05,1.0006051017423225
2022-07-01,0.018981466069817543,0.021157069131731987,1,2022,0.002175603061914444,1.1146172299817174
2022-07-11,0.01780591905117035,0.02102663367986679,1,2022,0.0032207146286964417,1.1808788762568676
2023-02-02,0.018347730860114098,0.01853187195956707,1,2023,0.0001841410994529724,1.0100361783621579
