Model,w,T,Expected Viol.,Violations,Violation Rate,VR Gap,Coverage Bias,Tick Loss,Winkler Score,Mean VaR Level,Max VaR Level,Min VaR Level,Mean VaR 2020,Max VaR 2020,n_negative_var,p_UC,UC Test,p_CC,CC Test,p_DQ,DQ Test,p_Mean,Valid(CC&DQ)
Softplus + dynamic features + SiLU LayerNorm,1,3762,37.62000000000003,42,0.011164274322169059,0.00116427432216905,0.00116427432216905,0.00030244598227907013,0.02234812912383576,0.02218865288980008,0.07084870338439941,0.006577305495738983,0.027367299400359035,0.06790968775749207,0,0.4810898464896908,PASS,0.6180555049159884,PASS,0.005803898350733916,FAIL,0.3683164165854711,NO
