,VaR_pred,loss_real,viol,year
2018-06-13,0.016522781923413277,-0.003975004889070988,0,2018
2018-06-14,0.03323470056056976,0.014282634481787682,0,2018
2018-06-15,0.03223012760281563,-0.0028445266652852297,0,2018
2018-06-18,0.028551600873470306,0.002154927235096693,0,2018
2018-06-19,0.011376860551536083,-0.0017809486016631126,0,2018
2018-06-20,0.026871072128415108,0.003602682612836361,0,2018
2018-06-21,0.019359948113560677,-0.009972204454243183,0,2018
2018-06-22,0.024508005008101463,0.003281415905803442,0,2018
2018-06-25,0.01988898403942585,-0.006889748387038708,0,2018
2018-06-26,0.033219777047634125,-0.0037535170558840036,0,2018
2018-06-27,0.016289737075567245,-0.000632348470389843,0,2018
2018-06-28,0.020232735201716423,-0.0024412430357187986,0,2018
2018-06-29,0.04780453443527222,-5.144126043887809e-05,0,2018
2018-07-02,0.029541315510869026,-0.0013257043901830912,0,2018
2018-07-03,0.04343472421169281,0.0002711070701479912,0,2018
2018-07-05,0.03285320848226547,-0.004305678885430098,0,2018
2018-07-06,0.04307360574603081,-0.0029512911569327116,0,2018
2018-07-09,0.032847922295331955,-0.0006351122865453362,0,2018
2018-07-10,0.044263485819101334,0.013613944873213768,0,2018
2018-07-11,0.033293358981609344,-0.0010167895816266537,0,2018
2018-07-12,0.02449069544672966,-0.0014157452387735248,0,2018
2018-07-13,0.013514344580471516,0.009039326570928097,0,2018
2018-07-16,0.037054046988487244,0.0007592026377096772,0,2018
2018-07-17,0.02654697373509407,-0.0013984214747324586,0,2018
2018-07-18,0.012439549900591373,-0.0010126596316695213,0,2018
2018-07-19,0.022460056468844414,-0.003287391271442175,0,2018
2018-07-20,0.024012144654989243,0.007458046544343233,0,2018
2018-07-23,0.0307028666138649,-0.0021069811191409826,0,2018
2018-07-24,0.018590344116091728,-0.005012907087802887,0,2018
2018-07-25,0.030581088736653328,3.652517625596374e-05,0,2018
2018-07-26,0.022955063730478287,0.005722234956920147,0,2018
2018-07-27,0.029327338561415672,-0.0028274354990571737,0,2018
2018-07-30,0.02194874919950962,0.0014994011726230383,0,2018
2018-07-31,0.032853562384843826,0.005160953383892775,0,2018
2018-08-01,0.04550117999315262,-0.0034171065781265497,0,2018
2018-08-02,0.027265015989542007,0.0007095783948898315,0,2018
2018-08-03,0.02514737844467163,-0.0009831362403929234,0,2018
2018-08-06,0.03997433930635452,-0.0007054971065372229,0,2018
2018-08-07,0.024071617051959038,0.005158107727766037,0,2018
2018-08-08,0.02363133244216442,0.00010812607069965452,0,2018
2018-08-09,0.020028524100780487,-0.00023999193217605352,0,2018
2018-08-10,0.014534677378833294,0.007689015008509159,0,2018
2018-08-13,0.018712138757109642,-0.001023516640998423,0,2018
2018-08-14,0.024775667116045952,0.010801649652421474,0,2018
2018-08-15,0.01933414861559868,-0.002652895636856556,0,2018
2018-08-16,0.017867349088191986,-0.002639691811054945,0,2018
2018-08-17,0.014706556685268879,-0.005586783401668072,0,2018
2018-08-20,0.015874061733484268,-0.004802001174539328,0,2018
2018-08-21,0.02765553444623947,-0.003899567760527134,0,2018
2018-08-22,0.027539251372218132,0.0018684359965845942,0,2018
2018-08-23,0.02250831015408039,-0.006410249043256044,0,2018
2018-08-24,0.02808169275522232,-0.00378450658172369,0,2018
2018-08-27,0.036849405616521835,0.001054468215443194,0,2018
2018-08-28,0.03773331269621849,-0.0035681838635355234,0,2018
2018-08-29,0.03947973623871803,-0.000784210569690913,0,2018
2018-08-30,0.02071685716509819,0.0015569308307021856,0,2018
2018-08-31,0.04461165517568588,0.002703653182834387,0,2018
2018-09-04,0.032579563558101654,0.004030600190162659,0,2018
2018-09-05,0.03124869056046009,0.0017654291586950421,0,2018
2018-09-06,0.02387630008161068,0.0023825352545827627,0,2018
2018-09-07,0.030904188752174377,0.001242100610397756,0,2018
2018-09-10,0.02096964791417122,-0.006024101283401251,0,2018
2018-09-11,0.020228322595357895,-0.0050684623420238495,0,2018
2018-09-12,0.014026344753801823,0.0039674327708780766,0,2018
2018-09-13,0.024439359083771706,-0.0007487653638236225,0,2018
2018-09-14,0.024175293743610382,0.001602084725163877,0,2018
2018-09-17,0.014649465680122375,-0.003157286439090967,0,2018
2018-09-18,0.0482722707092762,-0.004602475557476282,0,2018
2018-09-19,0.02678159810602665,-0.0012531735701486468,0,2018
2018-09-20,0.027376508340239525,-1.2301069546083454e-05,0,2018
2018-09-21,0.037243470549583435,-0.0028118786867707968,0,2018
2018-09-24,0.035230983048677444,-0.0002442693803459406,0,2018
2018-09-25,0.025530150160193443,0.002808012068271637,0,2018
2018-09-26,0.021867193281650543,0.00013570206647273153,0,2018
2018-09-27,0.02379641868174076,-0.002855852711945772,0,2018
2018-09-28,0.010907267220318317,-0.00444877240806818,0,2018
2018-10-01,0.023828599601984024,-0.0023315721191465855,0,2018
2018-10-02,0.019205231219530106,-0.0006344374851323664,0,2018
2018-10-03,0.03712811321020126,0.009174018166959286,0,2018
2018-10-04,0.038433365523815155,0.00016873142158146948,0,2018
2018-10-05,0.027640510350465775,0.0028720779810100794,0,2018
2018-10-08,0.02399936318397522,-0.0018699554493650794,0,2018
2018-10-09,0.01890147477388382,0.010840614326298237,0,2018
2018-10-10,0.021606840193271637,0.0033161421306431293,0,2018
2018-10-11,0.014712420292198658,-0.003724734764546156,0,2018
2018-10-12,0.018429825082421303,-0.0008472048211842775,0,2018
2018-10-15,0.012228954583406448,-0.00532535882666707,0,2018
2018-10-16,0.03168635815382004,0.007485594600439072,0,2018
2018-10-17,0.025940507650375366,0.006551747210323811,0,2018
2018-10-18,0.03138631582260132,-0.00014512719644699246,0,2018
2018-10-19,0.01618061773478985,0.00048621039604768157,0,2018
2018-10-22,0.018917914479970932,0.007406164892017841,0,2018
2018-10-23,0.02074497565627098,0.004844827577471733,0,2018
2018-10-24,0.02535339444875717,-0.003654750995337963,0,2018
2018-10-25,0.01934598572552204,0.0016565372934564948,0,2018
2018-10-26,0.013250854797661304,0.003905783873051405,0,2018
2018-10-29,0.03090660460293293,0.0006156247109174728,0,2018
2018-10-30,0.028035053983330727,0.003201217856258154,0,2018
2018-10-31,0.026599297299981117,-0.0005969225894659758,0,2018
2018-11-01,0.02026667632162571,0.003421617904677987,0,2018
2018-11-02,0.02825244888663292,-0.0008309962577186525,0,2018
2018-11-05,0.025067608803510666,0.00252214795909822,0,2018
2018-11-06,0.03204593062400818,-0.0032935068011283875,0,2018
2018-11-07,0.022196928039193153,0.004669138230383396,0,2018
2018-11-08,0.027656912803649902,0.006525228265672922,0,2018
2018-11-09,0.02035003900527954,0.0058593605645000935,0,2018
2018-11-12,0.02329600602388382,0.01678679883480072,0,2018
2018-11-13,0.024709386751055717,-0.0037245217245072126,0,2018
2018-11-14,0.01445535384118557,-0.0038128101732581854,0,2018
2018-11-15,0.015781240537762642,-0.002604014240205288,0,2018
2018-11-16,0.017367441207170486,5.7306351664010435e-05,0,2018
2018-11-19,0.013009633868932724,0.015748405829072,1,2018
2018-11-20,0.028714831918478012,-0.004675677977502346,0,2018
2018-11-21,0.018747204914689064,0.017480768263339996,0,2018
2018-11-23,0.028247570618987083,-0.006379045080393553,0,2018
2018-11-26,0.02077149786055088,0.0009735464700497687,0,2018
2018-11-27,0.01947372406721115,-0.0006012200028635561,0,2018
2018-11-28,0.01767478510737419,-0.006308791693300009,0,2018
2018-11-29,0.013418130576610565,0.0002234050480183214,0,2018
2018-11-30,0.027570607140660286,-0.011736372485756874,0,2018
2018-12-03,0.03171814978122711,0.0031426618807017803,0,2018
2018-12-04,0.022495435550808907,0.007104924414306879,0,2018
2018-12-06,0.03147830441594124,-0.0020214258693158627,0,2018
2018-12-07,0.01289321854710579,0.005785273853689432,0,2018
2018-12-10,0.02723848447203636,-0.0008854740299284458,0,2018
2018-12-11,0.02351980097591877,0.0015984943602234125,0,2018
2018-12-12,0.038433581590652466,-0.006205914542078972,0,2018
2018-12-13,0.018069442361593246,0.009953529573976994,0,2018
2018-12-14,0.028656277805566788,0.008181536570191383,0,2018
2018-12-17,0.024592965841293335,0.013582277111709118,0,2018
2018-12-18,0.013600385747849941,-0.002619066508486867,0,2018
2018-12-19,0.013275017030537128,0.00702791940420866,0,2018
2018-12-20,0.014202001504600048,0.005632567219436169,0,2018
2018-12-21,0.015209686011075974,0.018188942223787308,1,2018
2018-12-24,0.017374403774738312,-0.026389725506305695,0,2018
2018-12-26,0.020005859434604645,0.0045611062087118626,0,2018
2018-12-27,0.01673210971057415,-0.005666208919137716,0,2018
2018-12-28,0.01444067619740963,-0.002699207281693816,0,2018
2018-12-31,0.018920741975307465,-0.006393541116267443,0,2018
2019-01-02,0.01853218674659729,0.001923145609907806,0,2019
2019-01-03,0.020180242136120796,-0.00866301916539669,0,2019
2019-01-04,0.027647890150547028,-0.004140570294111967,0,2019
2019-01-07,0.04548453539609909,-0.0072075785137712955,0,2019
2019-01-08,0.03344034031033516,-0.011575083248317242,0,2019
2019-01-09,0.03610634431242943,-0.0026860295329242945,0,2019
2019-01-10,0.024144992232322693,0.00367681123316288,0,2019
2019-01-11,0.03943392634391785,0.0059608472511172295,0,2019
2019-01-14,0.022774895653128624,-0.007949828170239925,0,2019
2019-01-15,0.035359010100364685,-0.0009528879309073091,0,2019
2019-01-16,0.01626286283135414,0.0001946048141689971,0,2019
2019-01-17,0.03564063087105751,-0.006915209349244833,0,2019
2019-01-18,0.018240654841065407,0.007004948332905769,0,2019
2019-01-22,0.01844669133424759,-0.0005342363147065043,0,2019
2019-01-23,0.020007625222206116,-0.0026402573566883802,0,2019
2019-01-24,0.01744968444108963,-0.004850271623581648,0,2019
2019-01-25,0.014405095018446445,0.0054313791915774345,0,2019
2019-01-28,0.0129090566188097,-0.006485580001026392,0,2019
2019-01-29,0.013195645995438099,-0.00732181454077363,0,2019
2019-01-30,0.014575701206922531,-0.003403187496587634,0,2019
2019-01-31,0.019239937886595726,-0.003409000812098384,0,2019
2019-02-01,0.024444563314318657,0.0019357483834028244,0,2019
2019-02-04,0.021270625293254852,0.0023880964145064354,0,2019
2019-02-05,0.017756707966327667,0.00016943564696703106,0,2019
2019-02-06,0.01595151424407959,0.007154189515858889,0,2019
2019-02-07,0.0150409871712327,-0.000883320695720613,0,2019
2019-02-08,0.014728493988513947,0.002622474217787385,0,2019
2019-02-11,0.023052483797073364,-0.004445360507816076,0,2019
2019-02-12,0.01277849916368723,-0.004323430359363556,0,2019
2019-02-13,0.01491855550557375,-0.0009054880938492715,0,2019
2019-02-14,0.011751154437661171,-0.008066302165389061,0,2019
2019-02-15,0.027037009596824646,-0.006039261817932129,0,2019
2019-02-19,0.018656214699149132,-0.004279941786080599,0,2019
2019-02-20,0.017560843378305435,0.004070547875016928,0,2019
2019-02-21,0.019486404955387115,-0.0037228299770504236,0,2019
2019-02-22,0.019556846469640732,0.006886616814881563,0,2019
2019-02-25,0.025159349665045738,-0.0008310754783451557,0,2019
2019-02-26,0.015429086051881313,-0.0036370866000652313,0,2019
2019-02-27,0.018178420141339302,0.0010755863040685654,0,2019
2019-02-28,0.017474694177508354,0.006941580213606358,0,2019
2019-03-01,0.027238359674811363,-0.0008967163157649338,0,2019
2019-03-04,0.012900234200060368,0.0013325191102921963,0,2019
2019-03-05,0.01180329266935587,0.0020403326489031315,0,2019
2019-03-06,0.01287900097668171,-0.0005486805457621813,0,2019
2019-03-07,0.01575019210577011,0.0022431714460253716,0,2019
2019-03-08,0.011326384730637074,-0.004650465678423643,0,2019
2019-03-11,0.01882130093872547,-0.0030620188917964697,0,2019
2019-03-12,0.012891191989183426,-0.008359530009329319,0,2019
