Date,rp_lag_0,rp_lag_1,rp_lag_2,rp_lag_3,rp_lag_4,rp_lag_5,rp_lag_6,rp_lag_7,rp_lag_8,rp_lag_9,rp_lag_10,rp_lag_11,rp_lag_12,rp_lag_13,rp_lag_14,vol_20,vol_60,SP500_ret,Gold_ret,Oil_ret,EURUSD_ret,IEF_ret,target
2010-01-28,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.004884980662061651,-0.00852668003716731,0.001527080159206488,-0.00016848645627389087,-0.008993387813586686,0.003497055463852247,0.0032343595644385016,-0.0021468967736536083,0.0064424934835510235,0.006929698897485742,-0.0004072877633391794,-0.004493678129876433,-0.0007380524579723018,-0.0003318240658693363,-0.011888125534279259,0.0048134171864393895
2010-01-29,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.004884980662061651,-0.00852668003716731,0.001527080159206488,-0.00016848645627389087,-0.008993387813586686,0.003497055463852247,0.0032343595644385016,0.006474153466341893,0.006896791725925765,-0.010236901056037974,-0.007264974338785243,-0.0005538406794374274,0.003866429192046281,-0.009877799049982582,-0.011087266723962099
2010-02-01,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.004884980662061651,-0.00852668003716731,0.001527080159206488,-0.00016848645627389087,-0.008993387813586686,0.003497055463852247,0.007029737355551498,0.006949561693568916,0.020907643451467634,0.004321987427387519,0.01947672626845235,-0.003435329073866664,0.014165305546369656,-0.013360830329601905
2010-02-02,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.004884980662061651,-0.00852668003716731,0.001527080159206488,-0.00016848645627389087,-0.008993387813586686,0.006915047335545138,0.007145077977902126,0.03692893557588511,0.003529727554191717,0.01179288560459625,0.0016630824681336464,0.0128895204452028,0.004857221397817783
2010-02-03,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.004884980662061651,-0.00852668003716731,0.001527080159206488,-0.00016848645627389087,0.006943981864963066,0.007163893299006301,-0.0032423345844100754,-0.005394201396022098,-0.005384076061273663,-0.00477614456484454,-0.005489350382538535,0.02619661751536044
2010-02-04,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.004884980662061651,-0.00852668003716731,0.001527080159206488,0.008588683746201859,0.007890285545362368,-0.05117028708720715,-0.011293223003581414,-0.04508998111049233,0.008206259674285617,-0.031635856049806906,0.0070621642976961
2010-02-05,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.004884980662061651,-0.00852668003716731,0.008634559443445908,0.007739569543211859,-0.02702301096624738,-0.004730733220285858,-0.009647358811312443,0.0031973511485385853,0.0028929303608266027,-0.0021781274999140886
2010-02-08,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.004884980662061651,0.008598688868513676,0.007749487200211738,0.009784771095692625,-0.0018587840154328738,0.012748650518059184,-0.0008811969983742997,-0.008902803100374192,-0.010528508912932721
2010-02-09,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,-0.012289252147442444,0.008998652089801697,0.007858895563361562,0.025543830714225026,0.009287239831575736,0.010268948062854865,-0.0054133158175784,0.01295584177358637,-0.0004899354099104528
2010-02-10,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,-0.009025524429254916,0.008910344953400902,0.007742398578525822,0.01038650546603951,-0.002092706982513662,-0.0008361462449986618,-0.0027729057609674978,-0.0022350694280074235,-0.006060844591393437
2010-02-11,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,-0.010230769601218326,0.009088152954260636,0.0077803642054646155,0.010146978375651572,-0.005212626465916843,0.016958841778351375,-0.001222853066220205,0.009633882335101287,0.0047085572606026934
2010-02-12,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.0036242020234926826,0.00906752261363578,0.007514283914645461,-0.015394207443876543,-0.003428251752621481,-0.004304582620552603,0.00233262163397829,-0.0027483661199411307,-0.018960464743255856
2010-02-16,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,-0.0023791872809084146,0.010055989250904023,0.007929017343665828,0.03811503967306483,0.009645394206259669,0.02698465813435139,0.0022165781663419505,0.017840653536261433,0.0016952933925821346
2010-02-17,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,-0.005499556888107065,0.009966192576988888,0.00792442012930635,0.0041466910085870504,-0.011702183600792938,0.0001786235197834537,-0.005328602487198613,0.004229004596710374,-0.002606771805471809
2010-02-18,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,-0.0035717935902673022,0.009669443808044213,0.007870343394555893,0.02212502468872022,-0.01074595306545125,-0.0013407823237650395,-0.003567588005940351,0.006563157733795463,-0.005295273198173202
2010-02-19,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,-0.0048134171864393895,0.00954527714809462,0.007898769878199437,0.00944175230957131,0.011344846050983796,0.0029473952977853916,0.0005581374689345069,0.0021842348635910053,0.0011870860759746727
2010-02-22,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.011087266723962099,0.009252090762595588,0.007807030868045916,0.004375903723863788,-0.0006941288237528771,-0.0077891733148895085,-0.0007816268401744428,-0.0010464051249203224,0.007137740604663555
2010-02-23,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.013360830329601905,0.009373360457624299,0.007848673974561949,-0.01635054683238474,-0.005792763300923473,-0.008937923213824531,0.007569175269013668,-0.0121766449451987,-0.00402648754306446
2010-02-24,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,-0.004857221397817783,0.009393517246937006,0.0076914859787076,0.014352498484715585,0.001191115288473585,-0.005638384626172894,0.0005536888711161369,0.009673519697189884,0.0023696288626205283
2010-02-25,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,-0.02619661751536044,0.009319822449783284,0.007563954686697941,-0.023140715865650557,-0.0005280938935948968,0.010252821817720683,0.0036510521812872843,-0.0020832085528651543,-0.0076519593874577446
2010-02-26,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,-0.0070621642976961,0.009392383737798292,0.007588985751435864,0.01888170491701311,0.0069954826806198495,0.009433608021292231,0.0015446087615055798,0.0014043925568579447,0.0012994251916909746
2010-03-01,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.0021781274999140886,0.009312443048671485,0.0075133152170102245,-0.012124507078987939,-0.005071458325896351,-0.00044720717901420117,0.0010387892018398808,0.010107257423603737,-0.0073013679501222235
2010-03-02,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.010528508912932721,0.009148332916298652,0.007573607837123499,0.012375500460103979,0.004308478211709109,0.01694277009135818,0.0005523599845535749,0.0023277310028862693,-0.005055135406833426
2010-03-03,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.0004899354099104528,0.00876259566139285,0.007602296793601862,0.014824343964298678,0.005928833785702982,0.005088558812882546,-0.000995169050117475,0.00042910952140039855,0.004039671559102838
2010-03-04,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006060844591393437,0.008738533487892537,0.007409811097092665,-0.00819477710595529,-0.008622155066121798,-0.008877987298245592,0.0017674055952371108,0.00372915607957138,-0.006071451946074677
2010-03-05,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,-0.0047085572606026934,0.006241483348362171,0.00742183146824604,0.015954836282113718,0.0033063934556415726,0.0019406138387151374,-0.004754866647701025,0.013910282801603982,0.0018225677031401717
2010-03-08,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.018960464743255856,0.005944385038586384,0.007299261071510706,0.004529636689627984,-0.0008855623903917359,-0.009918672460992171,-0.002662628921768398,-0.00017561143217653642,0.0005097715443329459
2010-03-09,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,-0.0016952933925821346,0.005982627723787809,0.007211641930407866,-0.0046523698189502374,-0.0007350346069986799,-0.0014249874190179776,0.0025522620993300603,0.0017112720239721047,-2.4294842879739754e-05
2010-03-10,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.002606771805471809,0.0057062860171901075,0.0072112918545669605,0.007335874631771764,0.0026706168401978876,-0.012736696406978158,-0.0016626757548057441,0.00451435490421295,-0.0013284619294156989
2010-03-11,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.005295273198173202,0.005698562524952306,0.00718159183334583,0.0002436574047710275,0.003074386641760194,0.00018047763156562316,-0.0008895863445243212,0.00403337431350597,0.001807068094288212
2010-03-12,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,-0.0011870860759746727,0.00567483803696138,0.00718555747940467,-0.010652108737157655,0.006163676066468489,-0.0058837010648312765,0.0015541628341720804,-0.0002173695700926971,0.0041814940846403624
2010-03-15,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,-0.007137740604663555,0.005646694040970217,0.007208840294373487,-0.017884167718538502,-0.006738314588262822,0.0032629192601636168,0.0,0.00045209262343589776,-0.01143312961317821
2010-03-16,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.00402648754306446,0.004638854489835837,0.007286111572531402,0.023530421814398267,0.006655721326007922,0.01535519430323725,0.0038752956390876534,0.007749014983159959,-0.004270377143297947
2010-03-17,0.004270377143297947,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,-0.0023696288626205283,0.004632495302226605,0.007215912570516265,0.014942917630292847,-0.0022143784452943378,0.001602750647837658,0.0012158005510899306,0.005804795332563638,0.0035789142518170007
2010-03-18,-0.0035789142518170007,0.004270377143297947,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.0076519593874577446,0.004755506743562353,0.007228725998670436,-0.008841617206906483,-0.009094421161701475,0.0030203668490292684,-0.002653000612817218,-0.00032589912668909416,0.009733463421865787
2010-03-19,-0.009733463421865787,-0.0035789142518170007,0.004270377143297947,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,-0.0012994251916909746,0.005218052631457797,0.007298621189749965,-0.018664548067569415,-0.005674542232874572,-0.017899170867508113,-0.0013296294897641259,-0.005099426451612706,-0.0020647205478648905
2010-03-22,0.0020647205478648905,-0.009733463421865787,-0.0035789142518170007,0.004270377143297947,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.0073013679501222235,0.00521439732306907,0.007294631090383677,0.007040104341290264,0.002222510096576412,-0.00734128943287008,0.0033199186351477923,0.005082359099180065,-0.0019242631964922457
2010-03-23,0.0019242631964922457,0.0020647205478648905,-0.009733463421865787,-0.0035789142518170007,0.004270377143297947,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005055135406833426,0.004903551386542969,0.007213719622049637,0.008090307026603988,-0.007326482010404814,0.003813288694503739,-0.002101175513041858,0.0071453777848001715,0.01106726160343487
2010-03-24,-0.01106726160343487,0.0019242631964922457,0.0020647205478648905,-0.009733463421865787,-0.0035789142518170007,0.004270377143297947,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,-0.004039671559102838,0.005516773826509216,0.007309756973980779,-0.015998409369280747,-0.010223632308132048,-0.013594502123719505,-0.01001131632875374,-0.0055084478872883084,0.0008865906509735943
2010-03-25,-0.0008865906509735943,-0.01106726160343487,0.0019242631964922457,0.0020647205478648905,-0.009733463421865787,-0.0035789142518170007,0.004270377143297947,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.006071451946074677,0.005489812419332584,0.007305958293078279,-0.0009929482180815697,-0.0017980234110052788,0.003759208317871616,-0.0036955688603240605,-0.0017056210833286789,-0.0029329058158755394
2010-03-26,0.0029329058158755394,-0.0008865906509735943,-0.01106726160343487,0.0019242631964922457,0.0020647205478648905,-0.009733463421865787,-0.0035789142518170007,0.004270377143297947,0.01143312961317821,-0.0041814940846403624,-0.001807068094288212,0.0013284619294156989,2.4294842879739754e-05,-0.0005097715443329459,-0.0018225677031401717,0.005270511879916495,0.007312517356061094,-0.0066031359752069165,0.007707804989096178,0.010469393738636968,0.0023530157108630555,0.0007374506159884132,-0.008353536000612154
