Model,w,T,Expected Viol.,Violations,Violation Rate,VR Gap,Coverage Bias,Tick Loss,Winkler Score,Mean VaR Level,Max VaR Level,Min VaR Level,Mean VaR 2020,Max VaR 2020,n_negative_var,p_UC,UC Test,p_CC,CC Test,p_DQ,DQ Test,p_Mean,Valid(CC&DQ)
Softplus base w=1,1,3762,37.62000000000003,36,0.009569377990430622,0.00043062200956938725,-0.00043062200956938725,0.0002830109375593939,0.018417397112384954,0.018216947114648593,0.0300894156098365,0.0074033010751008,0.017325955213036384,0.0300894156098365,0,0.7891812934474971,PASS,0.016971950990587237,FAIL,0.0,FAIL,0.2687177481460281,NO
Softplus + downside shocks + stress memory,1,3762,37.62000000000003,25,0.006645401382243487,0.0033545986177565216,-0.0033545986177565216,0.00028346303859939415,0.020356426514718244,0.02019502433756607,0.030873963609337807,0.008057947270572186,0.020203918407845543,0.030873963609337807,0,0.027650708718455097,FAIL,0.032904899474288984,FAIL,0.0,FAIL,0.020185202730914693,NO
