Model,w,T,Expected Viol.,Violations,Violation Rate,VR Gap,Coverage Bias,Tick Loss,Winkler Score,Mean VaR Level,Max VaR Level,Min VaR Level,Mean VaR 2020,Max VaR 2020,n_negative_var,p_UC,UC Test,p_CC,CC Test,p_DQ,DQ Test,p_Mean,Valid(CC&DQ)
Softplus base w=1,1.0,3762,37.62000000000003,36,0.009569377990430622,0.00043062200956938725,-0.00043062200956938725,0.0002830109375593939,0.018417397112384954,0.018216947114648593,0.0300894156098365,0.0074033010751008,0.017325955213036384,0.0300894156098365,0,0.7891812934474971,PASS,0.016971950990587237,FAIL,0.0,FAIL,0.2687177481460281,NO
Softplus + vol_5 + vol_10,1.0,3762,37.62000000000003,17,0.004518872939925572,0.005481127060074437,-0.005481127060074437,0.0002609914869843524,0.02110224301519297,0.02100255159395789,0.07511703670024872,0.013100828975439072,0.022939567094245755,0.07511703670024872,0,0.00015202270243896976,FAIL,0.00014085734513036297,FAIL,5.517692747147862e-09,FAIL,9.762852175402663e-05,NO
